# 7SJ85-SIP — Siemens 7SJ85 SIPROTEC 5 overcurrent
# generated 2026-09-15 01:41 from src/7sj85-sip.html
# configuration: kv=20; freq=50; rot=ABC; gnd=res; load=180; lpf=0.9; len=12; unit=km; z1m=0.12; z1a=72; z0m=0.38; z0a=68; ctp=400; cts=1; ctstar=line; ctgp=60; ctgs=1; i0src=cb; vtp=20000; vts=100; vtc=wye; v0src=bd; bdr=100; zsrc=I; zhold=1; cmc=3x; imax=32; vmax=300
# All quantities are SECONDARY at the relay terminals. Angles in degrees, CCW positive, V L1 = 0.
# Values shown are for the tool's sample configuration — re-generate after entering real station data.
Element,ElementName,Group,TU_Module,DriveAs,Step,StepName,SeqRun,SeqState,SeqLabel,StateDuration_s,Channel,Magnitude,Unit,Angle_deg,Frequency_Hz,ChannelNote,Expected,ExpectedDetail,Verdict,CurrentNeededAt
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,Operate within 0.100 s,op,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L1,8.4000,A,-72.00,50.000,,OPERATE,Operate within 0.100 s,op,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L2,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L3,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L1,57.735,V,0.00,50.000,,RESTRAIN,No operation,no,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L2,57.735,V,-120.00,50.000,,RESTRAIN,No operation,no,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L3,57.735,V,120.00,50.000,,RESTRAIN,No operation,no,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L1,7.6000,A,-72.00,50.000,,RESTRAIN,No operation,no,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L2,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L3,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L1,57.735,V,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L2,57.735,V,-120.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L3,57.735,V,120.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L1,16.0000,A,-72.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L2,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50-2,Overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L3,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L1,1.2600,A,-72.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L2,0.0000,A,0.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L3,0.0000,A,0.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L1,57.735,V,0.00,50.000,,RESTRAIN,No operation,no,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L2,57.735,V,-120.00,50.000,,RESTRAIN,No operation,no,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L3,57.735,V,120.00,50.000,,RESTRAIN,No operation,no,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L1,1.1400,A,-72.00,50.000,,RESTRAIN,No operation,no,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L2,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L3,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L1,57.735,V,0.00,50.000,,2.006 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L2,57.735,V,-120.00,50.000,,2.006 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L3,57.735,V,120.00,50.000,,2.006 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L1,2.4000,A,-72.00,50.000,,2.006 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L2,0.0000,A,0.00,50.000,,2.006 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L3,0.0000,A,0.00,50.000,,2.006 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,V L1,57.735,V,0.00,50.000,,1.260 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,V L2,57.735,V,-120.00,50.000,,1.260 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,V L3,57.735,V,120.00,50.000,,1.260 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,I L1,3.6000,A,-72.00,50.000,,1.260 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,I L2,0.0000,A,0.00,50.000,,1.260 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,I L3,0.0000,A,0.00,50.000,,1.260 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,V L1,57.735,V,0.00,50.000,,0.856 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,V L2,57.735,V,-120.00,50.000,,0.856 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,V L3,57.735,V,120.00,50.000,,0.856 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,I L1,6.0000,A,-72.00,50.000,,0.856 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,I L2,0.0000,A,0.00,50.000,,0.856 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,I L3,0.0000,A,0.00,50.000,,0.856 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,V L1,57.735,V,0.00,50.000,,0.594 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,V L2,57.735,V,-120.00,50.000,,0.594 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,V L3,57.735,V,120.00,50.000,,0.594 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,I L1,12.0000,A,-72.00,50.000,,0.594 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,I L2,0.0000,A,0.00,50.000,,0.594 s,From the characteristic equation,nu,
51,Overcurrent inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,I L3,0.0000,A,0.00,50.000,,0.594 s,From the characteristic equation,nu,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L1,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L2,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L3,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I aux,0.4200,A,-72.00,50.000,core-balance CT input — the device measures IN here,OPERATE,Operate within 0.100 s,op,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L1,57.735,V,0.00,50.000,,RESTRAIN,No operation,no,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L2,57.735,V,-120.00,50.000,,RESTRAIN,No operation,no,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L3,57.735,V,120.00,50.000,,RESTRAIN,No operation,no,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L1,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L2,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L3,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I aux,0.3800,A,-72.00,50.000,core-balance CT input — the device measures IN here,RESTRAIN,No operation,no,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L1,57.735,V,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L2,57.735,V,-120.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L3,57.735,V,120.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L1,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L2,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L3,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-1,Ground overcurrent stage 1,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I aux,0.8000,A,-72.00,50.000,core-balance CT input — the device measures IN here,0.100 s,Measured from the current step to the trip,nu,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L1,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L2,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I L3,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,1,Threshold — above,,,,,I aux,2.1000,A,-72.00,50.000,core-balance CT input — the device measures IN here,OPERATE,Operate within 0.100 s,op,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L1,57.735,V,0.00,50.000,,RESTRAIN,No operation,no,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L2,57.735,V,-120.00,50.000,,RESTRAIN,No operation,no,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,V L3,57.735,V,120.00,50.000,,RESTRAIN,No operation,no,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L1,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L2,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I L3,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,2,Threshold — below,,,,,I aux,1.9000,A,-72.00,50.000,core-balance CT input — the device measures IN here,RESTRAIN,No operation,no,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L1,57.735,V,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L2,57.735,V,-120.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,V L3,57.735,V,120.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L1,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L2,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I L3,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
50N-2,Ground overcurrent stage 2,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× threshold,,,,,I aux,4.0000,A,-72.00,50.000,core-balance CT input — the device measures IN here,0.100 s,Measured from the current step to the trip,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L1,0.0000,A,0.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L2,0.0000,A,0.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L3,0.0000,A,0.00,50.000,,OPERATE,Long operate time — let the characteristic run out,op,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I aux,0.2625,A,-72.00,50.000,core-balance CT input — the device measures IN here,OPERATE,Long operate time — let the characteristic run out,op,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L1,57.735,V,0.00,50.000,,RESTRAIN,No operation,no,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L2,57.735,V,-120.00,50.000,,RESTRAIN,No operation,no,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L3,57.735,V,120.00,50.000,,RESTRAIN,No operation,no,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L1,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L2,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L3,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I aux,0.2375,A,-72.00,50.000,core-balance CT input — the device measures IN here,RESTRAIN,No operation,no,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L1,57.735,V,0.00,50.000,,2.006 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L2,57.735,V,-120.00,50.000,,2.006 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L3,57.735,V,120.00,50.000,,2.006 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L1,0.0000,A,0.00,50.000,,2.006 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L2,0.0000,A,0.00,50.000,,2.006 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L3,0.0000,A,0.00,50.000,,2.006 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I aux,0.5000,A,-72.00,50.000,core-balance CT input — the device measures IN here,2.006 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,V L1,57.735,V,0.00,50.000,,1.260 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,V L2,57.735,V,-120.00,50.000,,1.260 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,V L3,57.735,V,120.00,50.000,,1.260 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,I L1,0.0000,A,0.00,50.000,,1.260 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,I L2,0.0000,A,0.00,50.000,,1.260 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,I L3,0.0000,A,0.00,50.000,,1.260 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,4,Timing at 3× threshold,,,,,I aux,0.7500,A,-72.00,50.000,core-balance CT input — the device measures IN here,1.260 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,V L1,57.735,V,0.00,50.000,,0.856 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,V L2,57.735,V,-120.00,50.000,,0.856 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,V L3,57.735,V,120.00,50.000,,0.856 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,I L1,0.0000,A,0.00,50.000,,0.856 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,I L2,0.0000,A,0.00,50.000,,0.856 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,I L3,0.0000,A,0.00,50.000,,0.856 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,5,Timing at 5× threshold,,,,,I aux,1.2500,A,-72.00,50.000,core-balance CT input — the device measures IN here,0.856 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,V L1,57.735,V,0.00,50.000,,0.594 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,V L2,57.735,V,-120.00,50.000,,0.594 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,V L3,57.735,V,120.00,50.000,,0.594 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,I L1,0.0000,A,0.00,50.000,,0.594 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,I L2,0.0000,A,0.00,50.000,,0.594 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,I L3,0.0000,A,0.00,50.000,,0.594 s,From the characteristic equation,nu,
51N,Ground inverse time,Overcurrent,Overcurrent,characteristic,6,Timing at 10× threshold,,,,,I aux,2.5000,A,-72.00,50.000,core-balance CT input — the device measures IN here,0.594 s,From the characteristic equation,nu,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,Operate within 0.100 s,op,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,Operate within 0.100 s,op,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L1,0.9450,A,-72.00,50.000,,OPERATE,Operate within 0.100 s,op,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L2,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,1,Threshold — above,,,,,I L3,0.0000,A,0.00,50.000,,OPERATE,Operate within 0.100 s,op,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L1,57.735,V,0.00,50.000,,RESTRAIN,No operation,no,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L2,57.735,V,-120.00,50.000,,RESTRAIN,No operation,no,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,V L3,57.735,V,120.00,50.000,,RESTRAIN,No operation,no,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L1,0.8550,A,-72.00,50.000,,RESTRAIN,No operation,no,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L2,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,2,Threshold — below,,,,,I L3,0.0000,A,0.00,50.000,,RESTRAIN,No operation,no,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L1,57.735,V,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L2,57.735,V,-120.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,V L3,57.735,V,120.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L1,1.8000,A,-72.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L2,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
