# 869-MTR — Multilin 869 motor protection
# generated 2026-09-15 01:22 from src/869-mtr.html
# configuration: kv=4.16; fla=180; sf=1.15; hp=1500; pf=0.89; freq=60; rot=ABC; type=ind; lra=6; lrtc=20; lrth=15; acc=8; start=3; tbs=20; cmode=std; cm=4; ca=87.4; cn=2; cref=fla; fitI=6; fitT=10; k=6; hcr=0.75; taur=15; taus=30; tau_i=20; kf=1.05; ctp=200; cts=5; ctgp=50; ctgs=5; vtp=4160; vts=120; vtc=wye; diff=cb; cmc=3x; imax=32; vmax=300
# All quantities are SECONDARY at the relay terminals. Angles in degrees, CCW positive, V L1 = 0.
# Values shown are for the tool's sample configuration — re-generate after entering real station data.
Element,ElementName,Group,TU_Module,DriveAs,Step,StepName,SeqRun,SeqState,SeqLabel,StateDuration_s,Channel,Magnitude,Unit,Angle_deg,Frequency_Hz,ChannelNote,Expected,ExpectedDetail,Verdict,CurrentNeededAt
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,1,Start 1 of 3,1,1/10,Start 1,8.000,V L3,58.890,V,120.00,60.000,,PERMITTED,Counter advances to 1,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,1,Start 1 of 3,1,1/10,Start 1,8.000,I L1,27.0000,A,-27.13,60.000,,PERMITTED,Counter advances to 1,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,1,Start 1 of 3,1,1/10,Start 1,8.000,I L2,27.0000,A,-147.13,60.000,,PERMITTED,Counter advances to 1,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,1,Start 1 of 3,1,1/10,Start 1,8.000,I L3,27.0000,A,92.87,60.000,,PERMITTED,Counter advances to 1,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,2,Run after start 1,1,2/10,Run 1,30.000,V L1,69.282,V,0.00,60.000,,RUNNING,2 starts left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,2,Run after start 1,1,2/10,Run 1,30.000,V L2,69.282,V,-120.00,60.000,,RUNNING,2 starts left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,2,Run after start 1,1,2/10,Run 1,30.000,V L3,69.282,V,120.00,60.000,,RUNNING,2 starts left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,2,Run after start 1,1,2/10,Run 1,30.000,I L1,4.5000,A,-27.13,60.000,,RUNNING,2 starts left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,2,Run after start 1,1,2/10,Run 1,30.000,I L2,4.5000,A,-147.13,60.000,,RUNNING,2 starts left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,2,Run after start 1,1,2/10,Run 1,30.000,I L3,4.5000,A,92.87,60.000,,RUNNING,2 starts left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,3,Stopped after start 1,1,3/10,Stopped 1,5.000,V L1,0.000,V,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,3,Stopped after start 1,1,3/10,Stopped 1,5.000,V L2,0.000,V,-120.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,3,Stopped after start 1,1,3/10,Stopped 1,5.000,V L3,0.000,V,120.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,3,Stopped after start 1,1,3/10,Stopped 1,5.000,I L1,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,3,Stopped after start 1,1,3/10,Stopped 1,5.000,I L2,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,3,Stopped after start 1,1,3/10,Stopped 1,5.000,I L3,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,4,Start 2 of 3,1,4/10,Start 2,8.000,V L1,58.890,V,0.00,60.000,,PERMITTED,Counter advances to 2,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,4,Start 2 of 3,1,4/10,Start 2,8.000,V L2,58.890,V,-120.00,60.000,,PERMITTED,Counter advances to 2,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,4,Start 2 of 3,1,4/10,Start 2,8.000,V L3,58.890,V,120.00,60.000,,PERMITTED,Counter advances to 2,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,4,Start 2 of 3,1,4/10,Start 2,8.000,I L1,27.0000,A,-27.13,60.000,,PERMITTED,Counter advances to 2,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,4,Start 2 of 3,1,4/10,Start 2,8.000,I L2,27.0000,A,-147.13,60.000,,PERMITTED,Counter advances to 2,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,4,Start 2 of 3,1,4/10,Start 2,8.000,I L3,27.0000,A,92.87,60.000,,PERMITTED,Counter advances to 2,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,5,Run after start 2,1,5/10,Run 2,30.000,V L1,69.282,V,0.00,60.000,,RUNNING,1 start left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,5,Run after start 2,1,5/10,Run 2,30.000,V L2,69.282,V,-120.00,60.000,,RUNNING,1 start left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,5,Run after start 2,1,5/10,Run 2,30.000,V L3,69.282,V,120.00,60.000,,RUNNING,1 start left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,5,Run after start 2,1,5/10,Run 2,30.000,I L1,4.5000,A,-27.13,60.000,,RUNNING,1 start left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,5,Run after start 2,1,5/10,Run 2,30.000,I L2,4.5000,A,-147.13,60.000,,RUNNING,1 start left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,5,Run after start 2,1,5/10,Run 2,30.000,I L3,4.5000,A,92.87,60.000,,RUNNING,1 start left in the hour,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,6,Stopped after start 2,1,6/10,Stopped 2,5.000,V L1,0.000,V,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,6,Stopped after start 2,1,6/10,Stopped 2,5.000,V L2,0.000,V,-120.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,6,Stopped after start 2,1,6/10,Stopped 2,5.000,V L3,0.000,V,120.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,6,Stopped after start 2,1,6/10,Stopped 2,5.000,I L1,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,6,Stopped after start 2,1,6/10,Stopped 2,5.000,I L2,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,6,Stopped after start 2,1,6/10,Stopped 2,5.000,I L3,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,7,Start 3 of 3,1,7/10,Start 3,8.000,V L1,58.890,V,0.00,60.000,,PERMITTED,Counter advances to 3,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,7,Start 3 of 3,1,7/10,Start 3,8.000,V L2,58.890,V,-120.00,60.000,,PERMITTED,Counter advances to 3,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,7,Start 3 of 3,1,7/10,Start 3,8.000,V L3,58.890,V,120.00,60.000,,PERMITTED,Counter advances to 3,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,7,Start 3 of 3,1,7/10,Start 3,8.000,I L1,27.0000,A,-27.13,60.000,,PERMITTED,Counter advances to 3,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,7,Start 3 of 3,1,7/10,Start 3,8.000,I L2,27.0000,A,-147.13,60.000,,PERMITTED,Counter advances to 3,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,7,Start 3 of 3,1,7/10,Start 3,8.000,I L3,27.0000,A,92.87,60.000,,PERMITTED,Counter advances to 3,op,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,8,Run after start 3,1,8/10,Run 3,30.000,V L1,69.282,V,0.00,60.000,,RUNNING,No starts left,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,8,Run after start 3,1,8/10,Run 3,30.000,V L2,69.282,V,-120.00,60.000,,RUNNING,No starts left,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,8,Run after start 3,1,8/10,Run 3,30.000,V L3,69.282,V,120.00,60.000,,RUNNING,No starts left,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,8,Run after start 3,1,8/10,Run 3,30.000,I L1,4.5000,A,-27.13,60.000,,RUNNING,No starts left,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,8,Run after start 3,1,8/10,Run 3,30.000,I L2,4.5000,A,-147.13,60.000,,RUNNING,No starts left,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,8,Run after start 3,1,8/10,Run 3,30.000,I L3,4.5000,A,92.87,60.000,,RUNNING,No starts left,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,9,Stopped after start 3,1,9/10,Stopped 3,5.000,V L1,0.000,V,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,9,Stopped after start 3,1,9/10,Stopped 3,5.000,V L2,0.000,V,-120.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,9,Stopped after start 3,1,9/10,Stopped 3,5.000,V L3,0.000,V,120.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,9,Stopped after start 3,1,9/10,Stopped 3,5.000,I L1,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,9,Stopped after start 3,1,9/10,Stopped 3,5.000,I L2,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,9,Stopped after start 3,1,9/10,Stopped 3,5.000,I L3,0.0000,A,0.00,60.000,,STOPPED,Restart delay of 60.0 s begins,nu,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,10,Start 4 — refused,1,10/10,Blocked,60.000,V L1,58.890,V,0.00,60.000,,START INHIBITED,"The relay must block the close, not trip after it",no,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,10,Start 4 — refused,1,10/10,Blocked,60.000,V L2,58.890,V,-120.00,60.000,,START INHIBITED,"The relay must block the close, not trip after it",no,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,10,Start 4 — refused,1,10/10,Blocked,60.000,V L3,58.890,V,120.00,60.000,,START INHIBITED,"The relay must block the close, not trip after it",no,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,10,Start 4 — refused,1,10/10,Blocked,60.000,I L1,27.0000,A,-27.13,60.000,,START INHIBITED,"The relay must block the close, not trip after it",no,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,10,Start 4 — refused,1,10/10,Blocked,60.000,I L2,27.0000,A,-147.13,60.000,,START INHIBITED,"The relay must block the close, not trip after it",no,
66,Starts per hour / time between starts,Starting,State Sequencer,sequence,10,Start 4 — refused,1,10/10,Blocked,60.000,I L3,27.0000,A,92.87,60.000,,START INHIBITED,"The relay must block the close, not trip after it",no,
46,Current unbalance,Current,Overcurrent,characteristic,1,Ratio — above threshold,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Operate after 5.00 s,op,
46,Current unbalance,Current,Overcurrent,characteristic,1,Ratio — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Operate after 5.00 s,op,
46,Current unbalance,Current,Overcurrent,characteristic,1,Ratio — above threshold,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Operate after 5.00 s,op,
46,Current unbalance,Current,Overcurrent,characteristic,1,Ratio — above threshold,,,,,I L1,4.5000,A,-27.13,60.000,,OPERATE,Operate after 5.00 s,op,
46,Current unbalance,Current,Overcurrent,characteristic,1,Ratio — above threshold,,,,,I L2,4.5000,A,-147.13,60.000,,OPERATE,Operate after 5.00 s,op,
46,Current unbalance,Current,Overcurrent,characteristic,1,Ratio — above threshold,,,,,I L3,2.2725,A,92.87,60.000,reduced to 50.5% of the others,OPERATE,Operate after 5.00 s,op,
46,Current unbalance,Current,Overcurrent,characteristic,2,Ratio — below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
46,Current unbalance,Current,Overcurrent,characteristic,2,Ratio — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
46,Current unbalance,Current,Overcurrent,characteristic,2,Ratio — below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
46,Current unbalance,Current,Overcurrent,characteristic,2,Ratio — below threshold,,,,,I L1,4.5000,A,-27.13,60.000,,RESTRAIN,No operation,no,
46,Current unbalance,Current,Overcurrent,characteristic,2,Ratio — below threshold,,,,,I L2,4.5000,A,-147.13,60.000,,RESTRAIN,No operation,no,
46,Current unbalance,Current,Overcurrent,characteristic,2,Ratio — below threshold,,,,,I L3,2.6775,A,92.87,60.000,reduced to 59.5% of the others,RESTRAIN,No operation,no,
46,Current unbalance,Current,Overcurrent,characteristic,3,Alarm threshold,,,,,V L1,69.282,V,0.00,60.000,,ALARM ONLY,"Alarm asserts, trip does not",wn,
46,Current unbalance,Current,Overcurrent,characteristic,3,Alarm threshold,,,,,V L2,69.282,V,-120.00,60.000,,ALARM ONLY,"Alarm asserts, trip does not",wn,
46,Current unbalance,Current,Overcurrent,characteristic,3,Alarm threshold,,,,,V L3,69.282,V,120.00,60.000,,ALARM ONLY,"Alarm asserts, trip does not",wn,
46,Current unbalance,Current,Overcurrent,characteristic,3,Alarm threshold,,,,,I L1,4.5000,A,-27.13,60.000,,ALARM ONLY,"Alarm asserts, trip does not",wn,
46,Current unbalance,Current,Overcurrent,characteristic,3,Alarm threshold,,,,,I L2,4.5000,A,-147.13,60.000,,ALARM ONLY,"Alarm asserts, trip does not",wn,
46,Current unbalance,Current,Overcurrent,characteristic,3,Alarm threshold,,,,,I L3,3.1500,A,92.87,60.000,reduced to 70.0% of the others,ALARM ONLY,"Alarm asserts, trip does not",wn,
46,Current unbalance,Current,Overcurrent,characteristic,4,Single phasing,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Above the 15% setting,op,
46,Current unbalance,Current,Overcurrent,characteristic,4,Single phasing,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Above the 15% setting,op,
46,Current unbalance,Current,Overcurrent,characteristic,4,Single phasing,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Above the 15% setting,op,
46,Current unbalance,Current,Overcurrent,characteristic,4,Single phasing,,,,,I L1,4.5000,A,-27.13,60.000,,OPERATE,Above the 15% setting,op,
46,Current unbalance,Current,Overcurrent,characteristic,4,Single phasing,,,,,I L2,4.5000,A,-147.13,60.000,,OPERATE,Above the 15% setting,op,
46,Current unbalance,Current,Overcurrent,characteristic,4,Single phasing,,,,,I L3,0.0000,A,92.87,60.000,reduced to 0.0% of the others,OPERATE,Above the 15% setting,op,
46,Current unbalance,Current,Overcurrent,characteristic,5,Reverse rotation,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,I2/I1 is undefined with I1 at zero; the element should see full unbalance,op,
46,Current unbalance,Current,Overcurrent,characteristic,5,Reverse rotation,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,I2/I1 is undefined with I1 at zero; the element should see full unbalance,op,
46,Current unbalance,Current,Overcurrent,characteristic,5,Reverse rotation,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,I2/I1 is undefined with I1 at zero; the element should see full unbalance,op,
46,Current unbalance,Current,Overcurrent,characteristic,5,Reverse rotation,,,,,I L1,4.5000,A,-27.13,60.000,,OPERATE,I2/I1 is undefined with I1 at zero; the element should see full unbalance,op,
46,Current unbalance,Current,Overcurrent,characteristic,5,Reverse rotation,,,,,I L2,4.5000,A,92.87,60.000,,OPERATE,I2/I1 is undefined with I1 at zero; the element should see full unbalance,op,
46,Current unbalance,Current,Overcurrent,characteristic,5,Reverse rotation,,,,,I L3,4.5000,A,-147.13,60.000,,OPERATE,I2/I1 is undefined with I1 at zero; the element should see full unbalance,op,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,1,Pickup — below threshold,,,,,V L1,69.282,V,0.00,60.000,,TRIP,Operate after 5.00 s,op,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,1,Pickup — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,TRIP,Operate after 5.00 s,op,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,1,Pickup — below threshold,,,,,V L3,69.282,V,120.00,60.000,,TRIP,Operate after 5.00 s,op,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,1,Pickup — below threshold,,,,,I L1,2.5650,A,-27.13,60.000,,TRIP,Operate after 5.00 s,op,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,1,Pickup — below threshold,,,,,I L2,2.5650,A,-147.13,60.000,,TRIP,Operate after 5.00 s,op,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,1,Pickup — below threshold,,,,,I L3,2.5650,A,92.87,60.000,,TRIP,Operate after 5.00 s,op,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,2,Pickup — above threshold,,,,,V L1,69.282,V,0.00,60.000,,NO TRIP,No operation,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,2,Pickup — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,NO TRIP,No operation,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,2,Pickup — above threshold,,,,,V L3,69.282,V,120.00,60.000,,NO TRIP,No operation,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,2,Pickup — above threshold,,,,,I L1,2.8350,A,-27.13,60.000,,NO TRIP,No operation,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,2,Pickup — above threshold,,,,,I L2,2.8350,A,-147.13,60.000,,NO TRIP,No operation,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,2,Pickup — above threshold,,,,,I L3,2.8350,A,92.87,60.000,,NO TRIP,No operation,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,3,Timing at half pickup,,,,,V L1,69.282,V,0.00,60.000,,5.00 s,Definite time,nu,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,3,Timing at half pickup,,,,,V L2,69.282,V,-120.00,60.000,,5.00 s,Definite time,nu,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,3,Timing at half pickup,,,,,V L3,69.282,V,120.00,60.000,,5.00 s,Definite time,nu,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,3,Timing at half pickup,,,,,I L1,1.3500,A,-27.13,60.000,,5.00 s,Definite time,nu,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,3,Timing at half pickup,,,,,I L2,1.3500,A,-147.13,60.000,,5.00 s,Definite time,nu,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,3,Timing at half pickup,,,,,I L3,1.3500,A,92.87,60.000,,5.00 s,Definite time,nu,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,4,Motor stopped,,,,,V L1,69.282,V,0.00,60.000,,NO TRIP,Element supervised by the run status,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,4,Motor stopped,,,,,V L2,69.282,V,-120.00,60.000,,NO TRIP,Element supervised by the run status,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,4,Motor stopped,,,,,V L3,69.282,V,120.00,60.000,,NO TRIP,Element supervised by the run status,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,4,Motor stopped,,,,,I L1,0.0000,A,-27.13,60.000,,NO TRIP,Element supervised by the run status,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,4,Motor stopped,,,,,I L2,0.0000,A,-147.13,60.000,,NO TRIP,Element supervised by the run status,no,
37,Undercurrent / loss of load,Current,Overcurrent,pickup+time,4,Motor stopped,,,,,I L3,0.0000,A,92.87,60.000,,NO TRIP,Element supervised by the run status,no,
87M,Motor differential,Current,Quick CMC,points,1,Sensitivity — above pickup,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Operate within 0.03 s,op,
87M,Motor differential,Current,Quick CMC,points,1,Sensitivity — above pickup,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Operate within 0.03 s,op,
87M,Motor differential,Current,Quick CMC,points,1,Sensitivity — above pickup,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Operate within 0.03 s,op,
87M,Motor differential,Current,Quick CMC,points,1,Sensitivity — above pickup,,,,,I L1,0.0220,A,0.00,60.000,single conductor through the differential window,OPERATE,Operate within 0.03 s,op,
87M,Motor differential,Current,Quick CMC,points,2,Sensitivity — below pickup,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
87M,Motor differential,Current,Quick CMC,points,2,Sensitivity — below pickup,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
87M,Motor differential,Current,Quick CMC,points,2,Sensitivity — below pickup,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
87M,Motor differential,Current,Quick CMC,points,2,Sensitivity — below pickup,,,,,I L1,0.0180,A,0.00,60.000,single conductor through the differential window,RESTRAIN,No operation,no,
87M,Motor differential,Current,Quick CMC,points,3,Through-current stability,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,A balanced set through the window sums to zero,no,
87M,Motor differential,Current,Quick CMC,points,3,Through-current stability,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,A balanced set through the window sums to zero,no,
87M,Motor differential,Current,Quick CMC,points,3,Through-current stability,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,A balanced set through the window sums to zero,no,
87M,Motor differential,Current,Quick CMC,points,3,Through-current stability,,,,,I L1,18.0000,A,0.00,60.000,,RESTRAIN,A balanced set through the window sums to zero,no,
87M,Motor differential,Current,Quick CMC,points,3,Through-current stability,,,,,I L2,18.0000,A,-120.00,60.000,,RESTRAIN,A balanced set through the window sums to zero,no,
87M,Motor differential,Current,Quick CMC,points,3,Through-current stability,,,,,I L3,18.0000,A,120.00,60.000,,RESTRAIN,A balanced set through the window sums to zero,no,
50P,Short circuit,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Short circuit,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Short circuit,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Short circuit,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I L1,37.8000,A,-30.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Short circuit,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I L2,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Short circuit,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I L3,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Short circuit,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
50P,Short circuit,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
50P,Short circuit,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
50P,Short circuit,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I L1,34.2000,A,-30.00,60.000,,RESTRAIN,No operation,no,
50P,Short circuit,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50P,Short circuit,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50P,Short circuit,Current,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L1,69.282,V,0.00,60.000,,0.05 s,Measured from application of current to trip,nu,
50P,Short circuit,Current,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L2,69.282,V,-120.00,60.000,,0.05 s,Measured from application of current to trip,nu,
50P,Short circuit,Current,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L3,69.282,V,120.00,60.000,,0.05 s,Measured from application of current to trip,nu,
50P,Short circuit,Current,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I L1,72.0000,A,-30.00,60.000,,0.05 s,Measured from application of current to trip,nu,
50P,Short circuit,Current,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I L2,0.0000,A,0.00,60.000,,0.05 s,Measured from application of current to trip,nu,
50P,Short circuit,Current,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I L3,0.0000,A,0.00,60.000,,0.05 s,Measured from application of current to trip,nu,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I L1,0.5250,A,-30.00,60.000,into the ground CT input,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I L2,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I L3,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I L1,0.4750,A,-30.00,60.000,into the ground CT input,RESTRAIN,No operation,no,
50G,Ground instantaneous,Current,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
