# 889-GEN — Multilin 889 generator protection
# generated 2026-09-15 00:14 from 889.html
# configuration: mva=100; kv=13.8; pf=0.85; freq=60; rot=ABC; poles=2; xd=1.8; xdp=0.25; xdpp=0.18; x2=0.2; cttp=5000; ctts=5; ctnp=5000; ctns=5; ctgp=200; ctgs=5; vtp=13800; vts=120; vtc=wye; zsrc=I; zhold=5; ngtp=7970; ngts=240; gnd=hr; cmc=6x; imax=12.5; vmax=300
# All quantities are SECONDARY at the relay terminals. Angles in degrees, CCW positive, V L1 = 0.
# Values shown are for the tool's sample configuration — re-generate after entering real station data.
Element,ElementName,Group,TU_Module,DriveAs,Step,StepName,SeqRun,SeqState,SeqLabel,StateDuration_s,Channel,Magnitude,Unit,Angle_deg,Frequency_Hz,ChannelNote,Expected,ExpectedDetail,Verdict,CurrentNeededAt
46,Negative-sequence capability,Machine,Overcurrent,characteristic,3,Timing at I2 = 0.15 pu,,,,,V L2,69.282,V,-120.00,60.000,,444.4 s,7.41 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,3,Timing at I2 = 0.15 pu,,,,,V L3,69.282,V,120.00,60.000,,444.4 s,7.41 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,3,Timing at I2 = 0.15 pu,,,,,I A-L1,1.8827,A,0.00,60.000,,444.4 s,7.41 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,3,Timing at I2 = 0.15 pu,,,,,I A-L2,0.0000,A,0.00,60.000,,444.4 s,7.41 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,3,Timing at I2 = 0.15 pu,,,,,I A-L3,0.0000,A,0.00,60.000,,444.4 s,7.41 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,3,Timing at I2 = 0.15 pu,,,,,I B-L1,0.0000,A,0.00,60.000,,444.4 s,7.41 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,3,Timing at I2 = 0.15 pu,,,,,I B-L2,0.0000,A,0.00,60.000,,444.4 s,7.41 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,3,Timing at I2 = 0.15 pu,,,,,I B-L3,0.0000,A,0.00,60.000,,444.4 s,7.41 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,V L1,69.282,V,0.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,V L2,69.282,V,-120.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,V L3,69.282,V,120.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,I A-L1,2.5102,A,0.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,I A-L2,0.0000,A,0.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,I A-L3,0.0000,A,0.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,I B-L1,0.0000,A,0.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,I B-L2,0.0000,A,0.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,4,Timing at I2 = 0.2 pu,,,,,I B-L3,0.0000,A,0.00,60.000,,250.0 s,4.17 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,V L1,69.282,V,0.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,V L2,69.282,V,-120.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,V L3,69.282,V,120.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,I A-L1,3.7653,A,0.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,I A-L2,0.0000,A,0.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,I A-L3,0.0000,A,0.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,I B-L1,0.0000,A,0.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,I B-L2,0.0000,A,0.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,5,Timing at I2 = 0.3 pu,,,,,I B-L3,0.0000,A,0.00,60.000,,111.1 s,1.85 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,V L1,69.282,V,0.00,60.000,,40.0 s,0.67 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,V L2,69.282,V,-120.00,60.000,,40.0 s,0.67 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,V L3,69.282,V,120.00,60.000,,40.0 s,0.67 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,I A-L1,6.2755,A,0.00,60.000,,40.0 s,0.67 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,I A-L2,0.0000,A,0.00,60.000,,40.0 s,0.67 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,I A-L3,0.0000,A,0.00,60.000,,40.0 s,0.67 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,I B-L1,0.0000,A,0.00,60.000,,40.0 s,0.67 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,I B-L2,0.0000,A,0.00,60.000,,40.0 s,0.67 minutes,nu,
46,Negative-sequence capability,Machine,Overcurrent,characteristic,6,Timing at I2 = 0.5 pu,,,,,I B-L3,0.0000,A,0.00,60.000,,40.0 s,0.67 minutes,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,I A-L1,0.0427,A,180.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,I A-L2,0.0427,A,60.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,I A-L3,0.0427,A,-60.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,1,Above threshold — motoring,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Balanced 3φ · current at +180.0° · 1.0200 MW primary,op,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,I A-L1,0.0284,A,180.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,I A-L2,0.0284,A,60.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,I A-L3,0.0284,A,-60.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,2,Below threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,Balanced 3φ · current at +180.0° · 0.6800 MW primary,no,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,V L1,69.282,V,0.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,V L2,69.282,V,-120.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,V L3,69.282,V,120.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,I A-L1,0.0711,A,180.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,I A-L2,0.0711,A,60.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,I A-L3,0.0711,A,-60.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
32,Reverse / low forward power,Machine,Quick CMC,points,3,Timing at 2× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,10.0 s,Balanced 3φ · current at +180.0° · 1.7000 MW primary,nu,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,V L1,69.282,V,90.00,60.000,"healthy phase, held at nominal",OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,V L2,91.411,V,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,V L3,91.411,V,180.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,I A-L1,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,I A-L2,5.0000,A,-85.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,I A-L3,5.0000,A,95.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,1,Reach at MTA — inside,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,V L1,69.282,V,90.00,60.000,"healthy phase, held at nominal",RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,V L2,107.309,V,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,V L3,107.309,V,180.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,I A-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,I A-L2,5.0000,A,-85.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,I A-L3,5.0000,A,95.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,2,Reach at MTA — outside,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,V L1,69.282,V,90.00,60.000,"healthy phase, held at nominal",OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,V L2,79.164,V,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,V L3,79.164,V,180.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,I A-L1,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,I A-L2,5.0000,A,-115.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,I A-L3,5.0000,A,65.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,3,Reach at MTA +30° — inside,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,V L1,69.282,V,90.00,60.000,"healthy phase, held at nominal",RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,V L2,92.932,V,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,V L3,92.932,V,180.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,I A-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,I A-L2,5.0000,A,-115.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,I A-L3,5.0000,A,65.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,4,Reach at MTA +30° — outside,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,V L1,69.282,V,90.00,60.000,"healthy phase, held at nominal",OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,V L2,79.164,V,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,V L3,79.164,V,180.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,I A-L1,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,I A-L2,5.0000,A,-55.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,I A-L3,5.0000,A,125.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,5,Reach at MTA −30° — inside,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Operate after 0.50 s,op,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,V L1,69.282,V,90.00,60.000,"healthy phase, held at nominal",RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,V L2,92.932,V,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,V L3,92.932,V,180.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,I A-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,I A-L2,5.0000,A,-55.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,I A-L3,5.0000,A,125.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
21,Distance backup,Machine,Advanced Distance,shots,6,Reach at MTA −30° — outside,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,V L1,62.100,V,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,V L2,62.100,V,-120.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,V L3,62.100,V,120.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,I A-L1,5.0000,A,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,I A-L2,5.0000,A,-120.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,I A-L3,5.0000,A,120.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,I B-L1,0.0000,A,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,I B-L2,0.0000,A,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,1,Right of the right blinder,,,,,I B-L3,0.0000,A,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,V L1,37.260,V,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,V L2,37.260,V,-120.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,V L3,37.260,V,120.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,I A-L1,5.0000,A,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,I A-L2,5.0000,A,-120.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,I A-L3,5.0000,A,120.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,I B-L1,0.0000,A,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,I B-L2,0.0000,A,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,2,Inside the right blinder,,,,,I B-L3,0.0000,A,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,V L1,37.260,V,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,V L2,37.260,V,-120.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,V L3,37.260,V,120.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,I A-L1,5.0000,A,180.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,I A-L2,5.0000,A,60.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,I A-L3,5.0000,A,-60.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,I B-L1,0.0000,A,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,I B-L2,0.0000,A,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,3,Inside the left blinder,,,,,I B-L3,0.0000,A,0.00,60.000,,INSIDE,Inside the blinder pair,op,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,V L1,62.100,V,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,V L2,62.100,V,-120.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,V L3,62.100,V,120.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,I A-L1,5.0000,A,180.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,I A-L2,5.0000,A,60.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,I A-L3,5.0000,A,-60.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,I B-L1,0.0000,A,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,I B-L2,0.0000,A,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
78,Out of step,Machine,Advanced Distance,shots,4,Left of the left blinder,,,,,I B-L3,0.0000,A,0.00,60.000,,OUTSIDE,Outside the blinder pair,no,
50/27,Inadvertent energization,Machine,State Sequencer,sequence (assemble from these steps),1,"Step 1 — machine on line, disarmed",,,,,V L1,69.282,V,0.00,60.000,,DISARMED,Arming flag must stay dropped,no,
50/27,Inadvertent energization,Machine,State Sequencer,sequence (assemble from these steps),1,"Step 1 — machine on line, disarmed",,,,,V L2,69.282,V,-120.00,60.000,,DISARMED,Arming flag must stay dropped,no,
50/27,Inadvertent energization,Machine,State Sequencer,sequence (assemble from these steps),1,"Step 1 — machine on line, disarmed",,,,,V L3,69.282,V,120.00,60.000,,DISARMED,Arming flag must stay dropped,no,
50/27,Inadvertent energization,Machine,State Sequencer,sequence (assemble from these steps),1,"Step 1 — machine on line, disarmed",,,,,I A-L1,0.0000,A,0.00,60.000,,DISARMED,Arming flag must stay dropped,no,
50/27,Inadvertent energization,Machine,State Sequencer,sequence (assemble from these steps),1,"Step 1 — machine on line, disarmed",,,,,I A-L2,0.0000,A,0.00,60.000,,DISARMED,Arming flag must stay dropped,no,
