# 845-VEC — Multilin 845 transformer protection
# generated 2026-09-15 00:32 from 845.html
# configuration: mva=20; mva2=26.7; mva3=33.3; mvaBase=onan; kv1=115; kv2=13.8; freq=60; rot=ABC; w1c=D; w2c=YN; clk=1; z=8.5; xr=12; oltcW=1; oltcHi=10; oltcLo=10; oltcN=16; oltcPos=0; gnd1=none; gnd1v=0; gnd2=ngrA; gnd2v=400; ct1p=150; ct1s=5; ct1c=wye; ct2p=1200; ct2s=5; ct2c=wye; ctgp=200; ctgs=5; refw=2; vtp=13800; vts=120; vtc=wye; vtw=2; cmc=6x; imax=12.5; vmax=300
# All quantities are SECONDARY at the relay terminals. Angles in degrees, CCW positive, V L1 = 0.
# Values shown are for the tool's sample configuration — re-generate after entering real station data.
Element,ElementName,Group,TU_Module,DriveAs,Step,StepName,SeqRun,SeqState,SeqLabel,StateDuration_s,Channel,Magnitude,Unit,Angle_deg,Frequency_Hz,ChannelNote,Expected,ExpectedDetail,Verdict,CurrentNeededAt
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I A-L1,5.7000,A,-75.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,V L1,69.282,V,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,V L2,69.282,V,-120.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,V L3,69.282,V,120.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I A-L1,12.0000,A,-75.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,V L1,69.282,V,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,V L2,69.282,V,-120.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,V L3,69.282,V,120.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I A-L1,18.0000,A,-75.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,V L1,69.282,V,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,V L2,69.282,V,-120.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,V L3,69.282,V,120.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I A-L1,30.0000,A,-75.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51P,Phase time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I A-L1,2.6250,A,-75.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I A-L1,2.3750,A,-75.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L1,69.282,V,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L2,69.282,V,-120.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L3,69.282,V,120.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I A-L1,5.0000,A,-75.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50G,Ground instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I A-L1,1.0500,A,-75.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I A-L1,0.9500,A,-75.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,V L1,69.282,V,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,V L2,69.282,V,-120.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,V L3,69.282,V,120.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I A-L1,2.0000,A,-75.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,3,Timing at 2× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,1.428 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,V L1,69.282,V,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,V L2,69.282,V,-120.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,V L3,69.282,V,120.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I A-L1,3.0000,A,-75.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,4,Timing at 3× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,0.547 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,V L1,69.282,V,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,V L2,69.282,V,-120.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,V L3,69.282,V,120.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I A-L1,5.0000,A,-75.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
51G,Ground time OC,Overcurrent,Overcurrent,characteristic,5,Timing at 5× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,0.195 s,Predicted from the curve equation,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I A-L1,3.1500,A,-75.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I A-L1,2.8500,A,-75.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,2,Pickup — below threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L1,69.282,V,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L2,69.282,V,-120.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,V L3,69.282,V,120.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I A-L1,6.0000,A,-75.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
50N,Neutral instantaneous OC,Overcurrent,Overcurrent,pickup+time,3,Timing at 2× pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,0.050 s,Measured from application of current to trip contact,nu,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I A-L1,1.3125,A,-75.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,1,Pickup — above threshold,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Long operate time — allow the curve to run out,op,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,No operation,no,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,No operation,no,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,No operation,no,
51N,Neutral time OC,Overcurrent,Overcurrent,characteristic,2,Pickup — below threshold,,,,,I A-L1,1.1875,A,-75.00,60.000,,RESTRAIN,No operation,no,
